customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10234,individual,9,0,138.0,108.0,239.9507416249397,165.8385031958424,246.0,405.7892448207821,4170.369016607548,3534.806989865368,635.5620267421793,8,5,8,6.14475462076413,2.497867732017939,84.86549886658209,85.90551698512256,38.45138913962859,28.254489385401385,35.1429039305041,946,5,8,101,1378.1104201178237,78,1064.2832947444579,23,313.8271253733658,48,53,78.0,23.0,300,90,2999,700,0.24681344186897514,2.215736763721376,3.3333333333333335,1.5,9.050279983957351,30K_to_50K,2.736529783526673
10235,individual,1,0,12.0,150.0,12.65262756871802,156.75842198602706,162.0,169.4110495547451,25095.291236352878,1335.3968915021994,23759.89434485068,5,7,9,7.232064694215191,4.464237465564933,61.460054362752764,62.21324112247751,41.573025331765066,62.813802133890874,78.12774047304416,382,1,6,45,614.0095931218026,10,136.44657624928948,35,477.5630168725131,20,25,19.0,26.0,300,90,99,15,-0.9133775967845419,5.72339690165437,3.3333333333333335,1.5,54.46026744000191,less_10K,0.6551529792116391
10236,individual,10,1,58.0,22.0,68.40932819579106,24.51104361781929,80.0,92.92037181361036,16637.808726500043,161.2404429470583,16476.568283552984,3,4,6,0.9751529729600378,1.2189412162000473,68.24046037730507,69.07674032802468,49.3476208638155,76.85477337230066,95.59188560735186,523,1,4,59,805.0347998708079,45,614.0095931218026,14,191.0252067490053,27,32,7.0,52.0,1500,365,128,28,-0.5065737214621036,2.8168063596742643,4.109589041095891,3.0,18.05317787163633,less_10K,2.1625576924199317
10237,individual,4,0,66.0,30.0,88.66721532015191,36.20882077084565,96.0,124.87603609099756,13570.784483011787,1179.5170383544378,12391.26744465735,3,6,14,5.642041466142608,5.877126527231884,12.944366815856975,13.10299872400954,12.237473653606346,19.3092556842267,24.016831740407653,234,2,4,30,409.3397287478684,19,259.24849487365,11,150.0912338742184,13,17,17.0,13.0,128,28,300,90,-1.7542923272118875,0.6656215694409013,4.571428571428571,1.0,44.17573073897066,less_10K,-1.7422488508628282
10238,individual,1,0,3.0,57.0,5.13220572134321,84.37381723027208,60.0,89.5060229516153,4306.857797877218,425.0493211174946,3881.8084767597234,2,6,8,3.0357649098779205,5.059608183129868,41.726001059158556,42.237348988474174,36.76422217320493,26.87526359106289,33.42742435032968,193,5,4,26,354.7610982481526,13,177.3805491240763,13,177.3805491240763,11,15,14.0,12.0,500,120,128,28,-2.92029861085022,1.057761260013791,4.166666666666667,2.0,7.009859697065784,20K_to_30K,2.3026903037903494
10239,individual,7,0,31.0,15.0,31.934472583050376,17.06596909808679,46.0,49.00044168113716,20072.6525955343,2495.294687139266,17577.35790839503,2,2,6,1.6709275857162782,3.6324512732962573,79.05589827763971,80.02472032764022,62.72249236166169,18.572944622248883,23.10100882246019,383,7,7,45,614.0095931218026,10,136.44657624928948,35,477.5630168725131,20,25,13.0,32.0,1500,365,128,28,-3.0307019668495476,4.6900398079692875,4.109589041095891,3.0,21.780222000362738,10K_to_20K,-1.0599741384958126
10240,individual,10,0,10.0,97.0,14.019295793252537,120.59037954899654,107.0,134.60967534224906,7373.152519876581,5349.565035404789,2023.5874844717919,4,1,10,1.5364640068674995,1.4359476699696256,78.553272242862,79.51593466156356,33.43700374294743,35.005165605734916,43.539387853504905,626,8,4,69,941.4813761200973,18,245.60383724872105,51,695.8775388713761,32,37,66.0,3.0,128,28,300,90,-1.4965105013460813,1.5040236044974509,4.571428571428571,1.0,24.00114752563991,20K_to_30K,-5.283388834566039
10241,corporate,5,0,59.0,17.0,89.3614103337633,24.64595257727221,76.0,114.00736291103551,15270.32034007867,3879.475123444842,11390.845216633827,3,3,12,2.357581070535787,3.1020803559681407,27.141404057318724,27.474019223189792,42.57244574803688,1.3356536243907977,1.6612845614066507,458,5,2,52,709.5221964963052,18,245.60383724872105,34,463.9183592475842,24,28,25.0,27.0,99,15,128,28,0.5152707516734144,0.3851167775673311,6.6,0.5,99.41614804738717,30K_to_50K,-10.470985040222427
10242,corporate,9,0,4.0,21.0,4.102347948219092,35.200949949219186,25.0,39.30329789743828,8088.133194770374,2387.6239838044494,5700.5092109659245,1,3,6,0.30917516603930567,1.2367006641572227,62.36245127795754,63.12669682075035,41.036620762579346,77.32849739976251,96.1811030502714,1072,1,7,114,1555.4909692418998,51,695.8775388713763,63,859.6134303705236,55,59,106.0,8.0,128,28,2999,700,3.354453664971643,0.8019212671221101,4.571428571428571,1.0,26.32855857672648,20K_to_30K,2.2473869948675302
10243,individual,8,1,18.0,73.0,34.14472042144312,135.3853188433646,91.0,169.5300392648077,18748.672386308866,1483.641591071039,17265.030795237828,3,8,14,2.101736160771311,2.3096001766717706,93.58588882500173,94.73277444186155,50.86229312085789,75.70986651503,94.16785167258087,372,5,9,44,600.3649354968736,17,231.9591796237921,27,368.4057558730815,20,24,14.0,30.0,999,180,128,28,-0.09795233712596474,0.6480958757548743,5.55,3.0,20.34361153028306,10K_to_20K,3.8187723670204736
10244,individual,3,0,8.0,71.0,13.981664723726798,128.89080812096847,79.0,142.87247284469527,4566.146218522265,1826.0355534632502,2740.110665059015,2,3,11,2.8893536496272363,3.6574096830724505,12.204401573069601,12.353965281896562,4.959080158806694,42.418807224574785,52.760467436018665,1034,3,1,110,1500.9123387421841,24,327.4717829982947,86,1173.4405557438895,53,57,39.0,71.0,128,28,2999,700,-0.2614249560853894,1.3348794718347983,4.571428571428571,1.0,14.863757221752167,less_10K,-8.417036906960178
10245,individual,5,1,59.0,153.0,85.10992044905012,259.9185737794782,212.0,345.0284942285283,3338.696659032099,3151.892674447567,186.80398458453212,7,2,6,4.303071201682403,2.0297505668313223,18.092587551772183,18.31431038515474,90.51317011685325,46.22223938996993,57.49117232937032,495,7,9,56,764.1008269960209,26,354.7610982481526,30,409.3397287478683,26,30,25.0,31.0,128,28,999,180,-0.4979488602484386,0.7452734146383815,4.571428571428571,1.0,10.868153186953446,50K_above,-2.680639868931853
10246,individual,2,0,37.0,52.0,44.08861080800001,86.33752461344515,89.0,130.42613542144517,2573.436341813947,200.34671737786488,2373.089624436082,3,5,14,2.2365258993353776,2.512950448691435,12.645436289863952,12.800404834607715,20.71689056028172,63.35004877508677,78.79472347661384,225,7,1,29,395.69507112293945,13,177.3805491240763,16,218.31452199886314,12,17,21.0,8.0,128,28,500,120,-0.4716481733756277,1.9241155759979354,4.571428571428571,1.0,8.377071425175608,50K_above,1.8349505848108372
10247,individual,10,0,11.0,78.0,13.235233060002688,109.04435532991629,89.0,122.27958838991897,4034.2398381688517,1135.9689991865655,2898.270838982286,3,6,14,2.2498551130630884,2.5279270933293128,3.344858880182715,3.385849787981654,48.086362575861784,34.63078137782739,43.073729147910036,1088,4,9,115,1569.135626866829,86,1173.4405557438895,29,395.69507112293945,55,60,23.0,92.0,1500,365,2999,700,1.47458526971858,2.8085451569347404,4.109589041095891,3.0,4.377430379957521,30K_to_50K,-5.973218236316494
10248,individual,2,0,22.0,288.0,27.6201126912597,447.98576466294014,310.0,475.60587735419983,9749.938440965363,98.42531001494233,9651.513130950421,10,1,12,13.913294059150662,4.488159373919569,34.518609712320725,34.94163178851307,15.350449732337923,50.02889256214144,62.225883507534185,102,4,4,17,231.9591796237921,10,136.44657624928948,7,95.51260337450262,6,11,16.0,1.0,999,180,99,15,-1.8432252879505429,2.0006868638485464,5.55,3.0,10.57936028750582,20K_to_30K,1.2490695023382603
10249,individual,10,0,22.0,79.0,39.87096505091786,123.67725552871276,101.0,163.54822057963062,15309.877782734735,3250.972989753418,12058.904792981317,3,3,6,3.158363088678682,3.1270921670085965,11.491445838714764,11.632272347014428,21.87529129196567,2.2161585131320254,2.7564556081487,436,8,5,50,682.2328812464473,19,259.24849487365,31,422.9843863727973,23,27,17.0,33.0,500,120,500,120,2.0080788746572025,7.5787319841239515,4.166666666666667,2.0,24.918420870336483,30K_to_50K,-3.695900908256511
10250,individual,7,1,29.0,34.0,48.579640092925885,44.52577491478581,63.0,93.1054150077117,1816.3539156580416,503.84135637178116,1312.5125592862605,2,4,12,1.376969548025911,2.1856659492474777,97.5040800226369,98.69898267694856,15.888339472410252,76.46788922135548,95.11067951074031,411,6,2,48,654.9435659965894,35,477.5630168725131,13,177.3805491240763,22,26,3.0,45.0,1500,365,128,28,-0.37913755444816344,0.818109318017562,4.109589041095891,3.0,1.9708701341775625,30K_to_50K,5.62252545256494
10251,individual,1,0,57.0,76.0,108.26340196573697,100.88982369822817,133.0,209.15322566396515,10703.934914687383,296.6999546531419,10407.23496003424,5,4,12,4.575708309958697,3.4403821879388694,79.80103443761678,80.77898805601087,40.643014862260785,23.673397078281024,29.444946177670506,503,2,2,57,777.7454846209499,17,231.9591796237921,40,545.7863049971578,26,31,43.0,14.0,1500,365,99,15,6.681815122267964,1.3023989802542915,4.109589041095891,3.0,11.614512711249331,10K_to_20K,10.003622230876202
10252,individual,9,0,1.0,103.0,1.1827935799952582,103.59734953032027,104.0,104.78014311031554,3328.6294347844437,2435.1551738970734,893.4742608873703,4,2,12,1.0966855534633497,1.0545053398686055,91.38945822187986,92.50942680350308,27.749411330343964,0.8169745696021071,1.0161521031778475,621,5,2,69,941.4813761200973,35,477.5630168725131,34,463.91835924758414,32,37,47.0,22.0,2999,700,1500,365,1.4679091737373682,4.224962288335603,4.284285714285715,4.0,2.708845568672236,less_10K,4.287689879079105
10253,individual,6,1,50.0,76.0,98.3837771976845,82.02160314556416,126.0,180.40538034324865,4793.847236231824,718.1599202105665,4075.6873160212576,5,1,11,6.1258892005509935,4.861816825834122,50.44191703390259,51.06007763331941,11.436359337985314,0.8383709104373176,1.0427648492154606,530,4,9,60,818.6794574957368,13,177.3805491240763,47,641.2989083716604,28,32,54.0,6.0,300,90,128,28,1.349627448066424,1.4100698337432354,3.3333333333333335,1.5,10.403314314739202,20K_to_30K,1.3904703966301737
10254,individual,9,0,167.0,55.0,241.5759903990366,63.704057767802524,222.0,305.28004816683915,12799.542623510344,735.8965579541184,12063.646065556226,7,6,10,7.5136156806017,3.384511567838604,35.16234923188483,35.593260270881956,40.88808445142862,53.61220083276661,66.68279853403705,501,7,5,57,777.7454846209499,36,491.2076744974421,21,286.5378101235078,26,31,26.0,31.0,99,15,300,90,-4.792257741735497,6.776984457697328,6.6,0.5,83.33035562181213,50K_above,-5.039255389504198
10255,corporate,5,1,43.0,12.0,83.70423135032733,23.365625327902904,55.0,107.06985667823024,14570.819399843069,2695.4130418501927,11875.406357992875,2,5,4,1.8710234018218062,3.4018607305851023,85.21064528149567,86.2548931344966,90.58276738333964,46.77698511496664,58.18116447375111,637,2,3,70,955.1260337450262,29,395.69507112293945,41,559.4309626220868,33,37,39.0,31.0,128,28,999,180,2.7005672189865884,0.7548461088834024,4.571428571428571,1.0,47.431052733864156,10K_to_20K,4.555933116887351
10256,individual,8,0,16.0,33.0,30.130853092417976,53.62382668998606,49.0,83.75467978240404,7328.026446911852,1328.9167253538712,5999.109721557981,2,10,4,3.0034406793835062,6.129470774252054,30.19254198251429,30.56254853554209,54.93852984076953,34.84899409465423,43.34514189366017,578,3,1,64,873.2580879954526,49,668.5882236215184,15,204.66986437393416,30,34,36.0,28.0,300,90,1500,365,0.6003576308662271,0.5322598616038954,3.3333333333333335,1.5,15.902835171249679,30K_to_50K,4.26576927095714
10257,corporate,2,0,19.0,6.0,29.862643530059067,9.20751345944676,25.0,39.070156989505826,7816.70304518946,245.44613646758575,7571.256908721874,1,2,4,0.31266942774156736,1.2506777109662695,95.2086295713529,96.37540171218816,7.5407176197166965,68.36575128351694,85.03324893688367,594,2,4,66,900.5474032453104,17,231.9591796237921,49,668.5882236215183,31,35,27.0,39.0,2999,700,500,120,2.861134319286752,3.28265421894962,4.284285714285715,4.0,6.361249222973194,10K_to_20K,7.175334435793641
10258,individual,10,0,180.0,13.0,358.99112807232456,23.224349100960286,193.0,382.21547717328485,48920.938660856664,55.202897471560824,48865.735763385106,7,5,7,8.23096869846592,4.264750620966798,6.264249147132444,6.341016887840734,26.3661377751924,17.010129592631014,21.157181146162284,462,6,9,53,723.1668541212341,41,559.4309626220868,12,163.73589149914733,24,29,31.0,22.0,999,180,99,15,9.76798874043197,2.0919474554597928,5.55,3.0,53.08261573443648,10K_to_20K,-0.9460290502876996
10259,individual,3,0,14.0,20.0,27.587194645659412,37.87537362320049,34.0,65.4625682688599,6177.792020299401,708.0472511878265,5469.744769111575,1,1,7,1.0711160123606225,3.1503412128253605,23.19530971525083,23.479565893452804,74.3992916080477,56.951990859875,70.83682582753218,467,3,6,53,723.1668541212341,35,477.5630168725131,18,245.603837248721,24,29,46.0,7.0,999,180,128,28,0.699797765425584,1.2685347785530126,5.55,3.0,6.703333355359593,10K_to_20K,2.198604495957224
10260,individual,3,1,14.0,41.0,22.991152762002425,77.45777008487413,55.0,100.44892284687656,8663.83360339191,5138.001859463364,3525.831743928545,2,0,,0.718777603970752,1.3068683708559126,74.20377620531896,75.11313598931055,92.92694064358089,51.73065329031401,64.34253169632692,404,8,5,47,641.2989083716604,10,136.44657624928948,37,504.85233212237097,21,26,4.0,43.0,128,28,99,15,1.0471412793300792,1.0896804433787393,4.571428571428571,1.0,28.202583344374705,10K_to_20K,0.6820056641827117
10261,individual,2,0,52.0,54.0,99.81944909644537,85.97207277959241,106.0,185.7915218760378,9925.320992565406,1583.2129926033174,8342.107999962089,4,4,12,1.7075975385250224,1.6109410740802097,48.99120851810059,49.59159083115481,36.88572130268478,54.775989095286434,68.13031714063109,292,7,4,36,491.2076744974421,25,341.11644062322364,11,150.09123387421846,16,20,6.0,30.0,500,120,128,28,-1.1939898972708067,1.879492302796389,4.166666666666667,2.0,16.154493803003593,30K_to_50K,0.12681856409182135
10262,individual,8,0,26.0,39.0,38.980509377132535,53.96718719832118,65.0,92.9476965754537,6253.244177471474,49.20285415940281,6204.041323312072,2,3,10,3.5127175709548193,5.4041808783920295,33.69014318270038,34.10301248523421,45.280904324796175,46.016135241160455,57.234820207677686,434,8,1,50,682.2328812464473,14,191.02520674900524,36,491.20767449744204,23,27,23.0,27.0,1500,365,500,120,0.5306668589990535,9.984130706682485,4.109589041095891,3.0,6.785204185624429,less_10K,5.938932295749725
10263,individual,1,0,40.0,86.0,72.84159351299849,89.05596280225768,126.0,161.89755631525617,8063.1685312306145,1419.9560759524952,6643.212455278119,4,5,6,5.428334360818366,4.30820187366537,35.60853535453181,36.044914359404245,82.81702033066726,14.711606479829287,18.298280536301313,259,5,2,32,436.6290439977263,25,341.11644062322364,7,95.51260337450265,14,18,29.0,3.0,300,90,128,28,-2.8127362499241046,1.0647410077077626,3.3333333333333335,1.5,17.49819559728866,30K_to_50K,-0.45098597714421995
10264,corporate,4,0,207.0,106.0,385.9210113964764,112.23898798093404,313.0,498.15999937741043,7376.5790069357845,729.2755643638675,6647.303442571917,10,6,5,10.69802926343424,3.4179007231419294,24.45567500987589,24.755376837486587,3.179982171643825,69.866787319476,86.9002359663923,378,7,5,44,600.3649354968736,16,218.31452199886314,28,382.05041349801047,20,24,23.0,21.0,128,28,99,15,4.5273125701715715,2.1422732868778773,4.571428571428571,1.0,24.01230145486909,10K_to_20K,4.533249931391243
10265,individual,1,1,112.0,20.0,151.95422644547943,22.940767562402193,132.0,174.89499400788162,4577.945933390148,1198.2905190992453,3379.655414290902,4,5,5,1.9348803015024947,1.4658184102291627,97.1273051519747,98.31759046829468,39.865516889767086,69.94306163279983,86.99510587640701,338,1,10,40,545.7863049971579,26,354.7610982481526,14,191.0252067490053,18,22,35.0,5.0,99,15,128,28,-0.6168573180329471,0.4321149331739481,6.6,0.5,29.804335503842108,20K_to_30K,6.362225626437086
10266,individual,8,0,1.0,55.0,1.3693651861300946,92.66026119080712,56.0,94.02962637693722,2793.3874264392757,582.4975248293553,2210.8899016099203,2,2,11,1.6560482401159349,2.9572290002070263,46.72597770740099,47.298599845622476,66.74449810526559,4.5983397360840605,5.719410086685805,720,2,9,79,1077.9279523693867,40,545.7863049971579,39,532.1416473722288,37,42,16.0,63.0,99,15,1500,365,-2.9612900120898726,17.380247245130104,6.6,0.5,18.18611605754737,20K_to_30K,1.7435330213279316
10267,individual,2,1,220.0,61.0,387.9555034892477,92.19303694681727,281.0,480.148540436065,12664.351247517987,14.589655291343506,12649.761592226643,10,9,6,8.561992097697654,3.046972276760731,96.42363639077152,97.60529831748234,68.94639532746957,66.90223884317892,83.2129337158105,272,3,5,34,463.9183592475842,15,204.6698643739342,19,259.24849487365,15,19,12.0,22.0,128,28,128,28,2.5349686158120375,3.957941111777853,4.571428571428571,1.0,41.22510171718094,20K_to_30K,14.034300266041175
10268,individual,10,0,41.0,134.0,69.71450474280138,180.32686374031914,175.0,250.04136848312052,6118.914770181518,236.6716443783737,5882.243125803145,6,6,5,3.8334179051172597,2.1905245172098624,61.562357600286425,62.31679807585614,40.50258259903479,71.9277773062846,89.46369312607357,391,1,6,46,627.6542507467316,12,163.73589149914736,34,463.91835924758425,21,25,24.0,22.0,500,120,99,15,-0.5283025662009959,3.4250681629784694,4.166666666666667,2.0,9.959171175425647,50K_above,5.366182841159048
10269,individual,10,0,34.0,20.0,47.25452718986982,33.615000858171356,54.0,80.86952804804118,18344.131130711146,3437.425107629355,14906.706023081791,2,4,7,1.9172063225178706,3.5503820787367975,15.784054409342986,15.97748640219031,78.19573512040469,15.221164817005192,18.93206865563688,409,3,9,48,654.9435659965894,30,409.3397287478684,18,245.60383724872105,22,26,30.0,18.0,2999,700,500,120,-0.9035739195038487,0.2404949170377404,4.284285714285715,4.0,14.928492131112588,10K_to_20K,-2.8443866437951444
10270,individual,9,0,26.0,117.0,26.213623330196008,151.680194999786,143.0,177.89381832998203,3361.580350731648,596.2133986439859,2765.3669520876624,5,0,,2.344893364776569,1.6397855697738246,93.44197936327093,94.5871013842098,77.77329723864376,2.555021716436669,3.1779333010165445,1115,4,5,118,1610.0695997416158,30,409.3397287478684,88,1200.7298709937475,57,61,108.0,10.0,1500,365,2999,700,1.4763064050811208,0.06857343099932095,4.109589041095891,3.0,3.64754812362375,10K_to_20K,0.15144769843464356
10271,individual,5,0,27.0,36.0,43.46622710926146,52.06456683283536,63.0,95.53079394209682,35407.37311543174,2728.254596112681,32679.118519319065,2,1,10,0.7503260415592514,1.1909937167607165,26.390572736071224,26.713986539922463,72.52948759286913,35.40040840922973,44.030990433292395,89,7,9,16,218.31452199886314,5,68.22328812464474,11,150.0912338742184,6,10,4.0,12.0,99,15,128,28,-0.9315356955623986,3.7258734093386447,6.6,0.5,230.51675205359206,20K_to_30K,-22.879694955071383
10272,individual,2,0,6.0,0.0,7.870157024554116,0.0,6.0,7.870157024554116,5082.359752336493,256.8502166882079,4825.509535648285,0,7,8,0.2599292158472835,4.332153597454726,6.183450794445012,6.259228359500469,27.360985171172103,55.790642236159826,69.39234164109584,515,3,10,58,791.3901422458789,32,436.6290439977263,26,354.7610982481526,27,31,20.0,38.0,128,28,999,180,-3.154622190307108,0.37332326430931156,4.571428571428571,1.0,16.54413981880369,less_10K,-2.2678278289257126
10273,individual,6,0,18.0,58.0,19.029593581579515,96.90839285693202,76.0,115.93798643851154,7693.822190423534,543.474038110043,7150.3481523134915,3,6,8,3.0786688081050797,4.050880010664578,91.52464508084987,92.64627036377803,75.92391241085129,37.873136150666355,47.106566575485886,405,6,9,47,641.2989083716604,18,245.60383724872105,29,395.6950711229394,21,26,11.0,36.0,1500,365,300,90,1.8402532698273713,1.0699583266659083,4.109589041095891,3.0,8.348331369817203,less_10K,8.620617123432393
10274,individual,9,0,55.0,16.0,65.67768142453048,30.65140122260146,71.0,96.32908264713194,2917.7397655184827,882.898135865756,2034.8416296527266,3,3,13,1.031159172347777,1.452336862461658,4.512080596069678,4.56737568812593,97.06653006958238,49.417986791087884,61.46603955743193,181,5,1,25,341.11644062322364,10,136.44657624928948,15,204.66986437393416,10,15,20.0,5.0,300,90,99,15,1.2561030621714862,2.7984952290008343,3.3333333333333335,1.5,6.3319005328092075,less_10K,7.946319687637958
10275,individual,9,0,81.0,79.0,124.79055758623251,82.98210145849467,160.0,207.77265904472716,27581.3397397804,1122.6253128509863,26458.714426929415,5,1,7,3.5043636462538497,2.190227278908656,22.60981158264047,22.886892540353333,22.828280090069143,35.9281250293335,44.68736380567474,802,5,10,87,1187.0852133688184,26,354.7610982481526,61,832.3241151206657,41,46,19.0,68.0,99,15,1500,365,-0.7906530715633133,2.8485315919080207,6.6,0.5,179.56601393086197,30K_to_50K,-21.522848918129558
10276,individual,8,0,81.0,43.0,91.44064093738916,53.96623094411192,124.0,145.40687188150108,2544.600334358043,1700.350328451233,844.2500059068099,4,2,14,2.0452360002932033,1.6493838712041962,15.211871250380653,15.398291196396318,67.6002536516058,29.88901770815633,37.175928524745906,397,8,8,46,627.6542507467316,22,300.1824677484368,24,327.47178299829477,21,25,1.0,45.0,1500,365,999,180,6.101507641132516,0.1488664981896709,4.109589041095891,3.0,2.761068071135029,10K_to_20K,3.3572971339951874
10277,individual,2,0,11.0,89.0,18.276981524394643,91.90267322659017,100.0,110.17965475098481,5505.505161761523,314.20976243264636,5191.295399328877,3,1,10,1.3937384351084292,1.3937384351084294,30.161533634315475,30.53116018316745,67.99934765356608,38.915977807196356,48.40365192182724,801,4,2,87,1187.0852133688184,29,395.69507112293945,58,791.3901422458789,41,46,74.0,13.0,500,120,2999,700,0.45306313458965897,16.196844606738726,4.166666666666667,2.0,8.960783140887894,50K_above,2.1232678858349416
10278,individual,4,0,29.0,46.0,44.27946398973184,86.76915204351737,75.0,131.0486160332492,2427.485318535672,2002.4291143239705,425.05620421170136,3,3,14,3.997091227028734,5.329454969371645,88.08580391757671,89.16528654931739,61.96438326465362,42.22063987794423,52.5139871004583,253,1,10,32,436.6290439977263,17,231.9591796237921,15,204.6698643739342,14,18,14.0,18.0,99,15,99,15,-1.1086336958901812,0.576076418608051,6.6,0.5,15.803940875883281,50K_above,10.582347603327852
10279,individual,10,0,83.0,33.0,121.15662570622423,54.15163127058649,116.0,175.30825697681072,4846.120107162269,1015.1975150210354,3830.922592141234,4,4,7,4.5153093570436225,3.8925080664169163,76.13744680455581,77.07050352647099,96.12927936369186,38.60998134696691,48.023053849137455,259,6,4,32,436.6290439977263,10,136.44657624928948,22,300.1824677484368,14,18,7.0,25.0,1500,365,300,90,-0.07021327775814457,1.1259368984630254,4.109589041095891,3.0,5.258376852389615,50K_above,8.556187531223271
10280,individual,10,0,101.0,163.0,147.70384598348738,282.4620925949004,264.0,430.1659385783878,9020.823958063986,545.3929475517662,8475.43101051222,9,2,14,6.93607820485186,2.6273023503226742,91.70000731338429,92.82378164276336,2.79193460809144,21.62039809184934,26.891428215782696,380,1,7,45,614.0095931218026,33,450.2737016226552,12,163.73589149914739,20,25,39.0,6.0,300,90,99,15,9.045679651092607,3.340231876267298,3.3333333333333335,1.5,19.576440881215248,less_10K,12.279624473363508
10281,individual,6,0,177.0,71.0,351.0174430907502,74.878662135634,248.0,425.8961052263842,27412.518336286736,154.507100912012,27258.011235374724,8,5,12,13.206927269204964,5.32537389887297,24.58802625691754,24.889350035695358,21.226412685564767,13.133231392082259,16.335099276205543,425,8,8,49,668.5882236215184,39,532.1416473722289,10,136.44657624928948,22,27,14.0,35.0,300,90,300,90,2.385582112717269,3.776932245849836,3.3333333333333335,1.5,59.48897208395559,less_10K,-3.7271055660221615
10282,individual,6,1,1.0,99.0,1.7996723018793328,163.61995850305848,100.0,165.4196308049378,10957.767208527192,1187.8034414638612,9769.963767063331,3,5,4,1.9311622512838098,1.9311622512838098,32.01351518864207,32.40583758442155,40.32517729698015,72.70389817678105,90.42903144163374,368,2,5,43,586.7202778719447,11,150.0912338742184,32,436.62904399772634,19,24,1.0,42.0,2999,700,128,28,0.9300704288960358,1.4159307885431698,4.284285714285715,4.0,8.917453782981113,20K_to_30K,1.975644473420613
10283,individual,8,0,44.0,237.0,53.637515273688415,470.64639223078314,281.0,524.2839075044716,17611.216128147094,2613.9532920071415,14997.262836139953,9,6,12,8.928325971514063,3.177340203385788,44.02737599493202,44.56692704168317,60.248219629554846,57.14933564315986,71.08228305967559,646,8,5,71,968.7706913699552,23,313.8271253733658,48,654.9435659965894,33,38,34.0,37.0,2999,700,999,180,1.9792196412404286,0.7336493595206643,4.284285714285715,4.0,14.332044375119706,30K_to_50K,-2.758520203163389
10284,individual,8,0,16.0,27.0,27.641627218422865,42.864695536882415,43.0,70.50632275530528,4976.8434596499455,3391.596565835531,1585.246893814415,2,9,13,2.274763245506375,5.290147082572965,74.82772621132897,75.74473243963516,32.74865236259939,7.861305942823531,9.77788399388636,808,8,6,87,1187.0852133688184,28,382.05041349801047,59,805.0347998708079,41,46,69.0,18.0,999,180,1500,365,-4.039608625559648,6.129947996636464,5.55,3.0,5.4002207678493335,20K_to_30K,-0.982665752669492
10285,corporate,1,1,57.0,40.0,111.4049612693592,53.866342643977475,97.0,165.27130391333668,17424.544265483593,8818.883256508996,8605.661008974595,3,4,10,5.960355087464592,6.144695966458342,37.42751996313926,37.88619044070158,50.16046379598931,33.19319038487196,41.28565499559872,750,4,8,82,1118.8619252441736,52,709.5221964963052,30,409.3397287478683,39,43,40.0,42.0,99,15,1500,365,0.12331671582886494,6.946310554048242,6.6,0.5,113.44104339507548,less_10K,-6.945283731622086
10286,corporate,6,1,17.0,18.0,26.239495730497524,32.948449838966894,35.0,59.18794556946442,2694.846373439942,1164.0710889354314,1530.7752845045104,1,8,13,1.776583261396812,5.075952175419463,4.387555993094646,4.441325048716449,98.43300593857322,2.2528132579439157,2.8020467408692573,1113,1,1,118,1610.0695997416158,24,327.4717829982947,94,1282.5978167433211,57,61,2.0,116.0,2999,700,2999,700,2.2640556841379307,3.9974361537165137,4.284285714285715,4.0,2.193071592968703,10K_to_20K,0.37797062035531237
10287,corporate,1,0,11.0,47.0,13.977800771276408,74.5159111090806,58.0,88.49371188035701,16999.025278801088,2559.4030496721034,14439.622229128983,2,5,13,2.263764348070681,3.903041979432208,1.0076208336675418,1.0199691252304133,41.18116553578475,5.35262982031169,6.657595293438812,326,8,3,39,532.1416473722289,17,231.9591796237921,22,300.1824677484368,17,22,26.0,13.0,999,180,128,28,0.6957115773320695,0.97265771410701,5.55,3.0,18.44512291536576,20K_to_30K,-5.116095549022684
10288,corporate,2,0,34.0,166.0,43.21786530157613,318.780688243854,200.0,361.9985535454301,40854.78596143499,1575.5981297353894,39279.1878316996,6,5,9,9.794034984798474,4.897017492399237,9.7298691338267,9.84910769749927,56.986142119899995,40.03829669367292,49.7995909624816,524,6,5,59,805.0347998708079,44,600.3649354968736,15,204.66986437393427,27,32,45.0,14.0,1500,365,300,90,-1.245362661734429,5.413483273062401,4.109589041095891,3.0,44.33027990607095,20K_to_30K,-8.846674110191849
